Date_Time,Sensor_Depth_feet
12/07/22 12:10:43 AM,1.227
12/07/22 12:25:43 AM,1.208
12/07/22 12:40:43 AM,1.206
12/07/22 12:55:43 AM,1.220
12/07/22 01:10:43 AM,1.184
12/07/22 01:25:43 AM,1.198
12/07/22 01:40:43 AM,1.195
12/07/22 01:55:43 AM,1.189
12/07/22 02:10:43 AM,1.165
12/07/22 02:25:43 AM,1.178
12/07/22 02:40:43 AM,1.181
12/07/22 02:55:43 AM,1.156
12/07/22 03:10:43 AM,1.173
12/07/22 03:25:43 AM,1.170
12/07/22 03:40:43 AM,1.155
12/07/22 03:55:43 AM,1.149
12/07/22 04:10:43 AM,1.139
12/07/22 04:25:43 AM,1.131
12/07/22 04:40:43 AM,1.151
12/07/22 04:55:43 AM,1.142
12/07/22 05:10:43 AM,1.126
12/07/22 05:25:43 AM,1.114
12/07/22 05:40:43 AM,1.118
12/07/22 05:55:43 AM,1.120
12/07/22 06:10:43 AM,1.105
12/07/22 06:25:43 AM,1.122
12/07/22 06:40:43 AM,1.103
12/07/22 06:55:43 AM,1.100
12/07/22 07:10:43 AM,1.082
12/07/22 07:25:43 AM,1.091
12/07/22 07:40:43 AM,1.081
12/07/22 07:55:43 AM,1.079
12/07/22 08:10:43 AM,1.093
12/07/22 08:25:43 AM,1.078
12/07/22 08:40:43 AM,1.080
12/07/22 08:55:43 AM,1.066
12/07/22 09:10:43 AM,1.070
12/07/22 09:25:43 AM,1.037
12/07/22 09:40:43 AM,1.031
12/07/22 09:55:43 AM,1.034
12/07/22 10:10:43 AM,1.012
12/07/22 10:25:43 AM,1.040
12/07/22 10:40:43 AM,1.018
12/07/22 10:55:43 AM,0.991
12/07/22 11:10:43 AM,0.992
12/07/22 11:25:43 AM,1.008
12/07/22 11:40:43 AM,0.972
12/07/22 11:55:43 AM,0.975
12/07/22 12:10:43 PM,0.983
12/07/22 12:25:43 PM,0.969
12/07/22 12:40:43 PM,0.977
12/07/22 12:55:43 PM,0.961
12/07/22 01:10:43 PM,0.965
12/07/22 01:25:43 PM,0.968
12/07/22 01:40:43 PM,0.964
12/07/22 01:55:43 PM,0.979
12/07/22 02:10:43 PM,0.973
12/07/22 02:25:43 PM,0.977
12/07/22 02:40:43 PM,0.973
12/07/22 02:55:43 PM,0.971
12/07/22 03:10:43 PM,0.960
12/07/22 03:25:43 PM,0.965
12/07/22 03:40:43 PM,0.961
12/07/22 03:55:43 PM,0.958
12/07/22 04:10:43 PM,0.981
12/07/22 04:25:43 PM,0.981
12/07/22 04:40:43 PM,0.956
12/07/22 04:55:43 PM,0.967
12/07/22 05:10:43 PM,0.968
12/07/22 05:25:43 PM,0.957
12/07/22 05:40:43 PM,0.949
12/07/22 05:55:43 PM,0.962
12/07/22 06:10:43 PM,0.958
12/07/22 06:25:43 PM,0.954
12/07/22 06:40:43 PM,0.943
12/07/22 06:55:43 PM,0.940
12/07/22 07:10:43 PM,0.934
12/07/22 07:25:43 PM,0.927
12/07/22 07:40:43 PM,0.945
12/07/22 07:55:43 PM,0.930
12/07/22 08:10:43 PM,0.928
12/07/22 08:25:43 PM,0.919
12/07/22 08:40:43 PM,0.927
12/07/22 08:55:43 PM,0.926
12/07/22 09:10:43 PM,0.909
12/07/22 09:25:43 PM,0.931
12/07/22 09:40:43 PM,0.918
12/07/22 09:55:43 PM,0.913
12/07/22 10:10:43 PM,0.899
12/07/22 10:25:43 PM,0.901
12/07/22 10:40:43 PM,0.900
12/07/22 10:55:43 PM,0.899
12/07/22 11:10:43 PM,0.900
12/07/22 11:25:43 PM,0.902
12/07/22 11:40:43 PM,0.899
12/07/22 11:55:43 PM,0.898
12/08/22 12:10:43 AM,0.886
12/08/22 12:25:43 AM,0.887
12/08/22 12:40:43 AM,0.880
12/08/22 12:55:43 AM,0.877
12/08/22 01:10:43 AM,0.862
12/08/22 01:25:43 AM,0.878
12/08/22 01:40:43 AM,0.869
12/08/22 01:55:43 AM,0.868
12/08/22 02:10:43 AM,0.861
12/08/22 02:25:43 AM,0.865
12/08/22 02:40:43 AM,0.864
12/08/22 02:55:43 AM,0.848
12/08/22 03:10:43 AM,0.856
12/08/22 03:25:43 AM,0.853
12/08/22 03:40:43 AM,0.840
12/08/22 03:55:43 AM,0.862
12/08/22 04:10:43 AM,0.841
12/08/22 04:25:43 AM,0.846
12/08/22 04:40:43 AM,0.839
12/08/22 04:55:43 AM,0.855
12/08/22 05:10:43 AM,0.838
12/08/22 05:25:43 AM,0.833
12/08/22 05:40:43 AM,0.826
12/08/22 05:55:43 AM,0.827
12/08/22 06:10:43 AM,0.830
12/08/22 06:25:43 AM,0.827
12/08/22 06:40:43 AM,0.830
12/08/22 06:55:43 AM,0.815
12/08/22 07:10:43 AM,0.822
12/08/22 07:25:43 AM,0.815
12/08/22 07:40:43 AM,0.806
12/08/22 07:55:43 AM,0.811
12/08/22 08:10:43 AM,0.807
12/08/22 08:25:43 AM,0.815
12/08/22 08:40:43 AM,0.802
12/08/22 08:55:43 AM,0.796
12/08/22 09:10:43 AM,0.802
12/08/22 09:25:43 AM,0.779
12/08/22 09:40:43 AM,0.781
12/08/22 09:55:43 AM,0.785
12/08/22 10:10:43 AM,0.789
12/08/22 10:25:43 AM,0.775
12/08/22 10:40:43 AM,0.761
12/08/22 10:55:43 AM,0.780
12/08/22 11:10:43 AM,0.771
12/08/22 11:25:43 AM,0.768
12/08/22 11:40:43 AM,0.764
12/08/22 11:55:43 AM,0.757
12/08/22 12:10:43 PM,0.752
12/08/22 12:25:43 PM,0.756
12/08/22 12:40:43 PM,0.748
12/08/22 12:55:43 PM,0.755
12/08/22 01:10:43 PM,0.747
12/08/22 01:25:43 PM,0.757
12/08/22 01:40:43 PM,0.758
12/08/22 01:55:43 PM,0.735
12/08/22 02:10:43 PM,0.747
12/08/22 02:25:43 PM,0.753
12/08/22 02:40:43 PM,0.736
12/08/22 02:55:43 PM,0.737
12/08/22 03:10:43 PM,0.744
12/08/22 03:25:43 PM,0.732
12/08/22 03:40:43 PM,0.734
12/08/22 03:55:43 PM,0.745
12/08/22 04:10:43 PM,0.744
12/08/22 04:25:43 PM,0.729
12/08/22 04:40:43 PM,0.735
12/08/22 04:55:43 PM,0.729
12/08/22 05:10:43 PM,0.732
12/08/22 05:25:43 PM,0.734
12/08/22 05:40:43 PM,0.744
12/08/22 05:55:43 PM,0.737
12/08/22 06:10:43 PM,0.725
12/08/22 06:25:43 PM,0.716
12/08/22 06:40:43 PM,0.724
12/08/22 06:55:43 PM,0.733
12/08/22 07:10:43 PM,0.732
12/08/22 07:25:43 PM,0.715
12/08/22 07:40:43 PM,0.728
12/08/22 07:55:43 PM,0.724
12/08/22 08:10:43 PM,0.727
12/08/22 08:25:43 PM,0.727
12/08/22 08:40:43 PM,0.736
12/08/22 08:55:43 PM,0.731
12/08/22 09:10:43 PM,0.732
12/08/22 09:25:43 PM,0.722
12/08/22 09:40:43 PM,0.725
12/08/22 09:55:43 PM,0.718
12/08/22 10:10:43 PM,0.727
12/08/22 10:25:43 PM,0.720
12/08/22 10:40:43 PM,0.726
12/08/22 10:55:43 PM,0.724
12/08/22 11:10:43 PM,0.720
12/08/22 11:25:43 PM,0.722
12/08/22 11:40:43 PM,0.721
12/08/22 11:55:43 PM,0.738
12/09/22 12:10:43 AM,0.732
12/09/22 12:25:43 AM,0.726
12/09/22 12:40:43 AM,0.720
12/09/22 12:55:43 AM,0.724
12/09/22 01:10:43 AM,0.718
12/09/22 01:25:43 AM,0.720
12/09/22 01:40:43 AM,0.714
12/09/22 01:55:43 AM,0.720
12/09/22 02:10:43 AM,0.716
12/09/22 02:25:43 AM,0.714
12/09/22 02:40:43 AM,0.720
12/09/22 02:55:43 AM,0.725
12/09/22 03:10:43 AM,0.705
12/09/22 03:25:43 AM,0.709
12/09/22 03:40:43 AM,0.711
12/09/22 03:55:43 AM,0.706
12/09/22 04:10:43 AM,0.716
12/09/22 04:25:43 AM,0.704
12/09/22 04:40:43 AM,0.700
12/09/22 04:55:43 AM,0.705
12/09/22 05:10:43 AM,0.707
12/09/22 05:25:43 AM,0.710
12/09/22 05:40:43 AM,0.703
12/09/22 05:55:43 AM,0.708
12/09/22 06:10:43 AM,0.708
12/09/22 06:25:43 AM,0.694
12/09/22 06:40:43 AM,0.705
12/09/22 06:55:43 AM,0.688
12/09/22 07:10:43 AM,0.701
12/09/22 07:25:43 AM,0.705
12/09/22 07:40:43 AM,0.698
12/09/22 07:55:43 AM,0.691
12/09/22 08:10:43 AM,0.691
12/09/22 08:25:43 AM,0.706
12/09/22 08:40:43 AM,0.700
12/09/22 08:55:43 AM,0.692
12/09/22 09:10:43 AM,0.691
12/09/22 09:25:43 AM,0.695
12/09/22 09:40:43 AM,0.696
12/09/22 09:55:43 AM,0.687
12/09/22 10:10:43 AM,0.678
12/09/22 10:25:43 AM,0.676
12/09/22 10:40:43 AM,0.680
12/09/22 10:55:43 AM,0.674
12/09/22 11:10:43 AM,0.670
12/09/22 11:25:43 AM,0.675
12/09/22 11:40:43 AM,0.673
12/09/22 11:55:43 AM,0.666
12/09/22 12:10:43 PM,0.666
12/09/22 12:25:43 PM,0.669
12/09/22 12:40:43 PM,0.669
12/09/22 12:55:43 PM,0.662
12/09/22 01:10:43 PM,0.670
12/09/22 01:25:43 PM,0.673
12/09/22 01:40:43 PM,0.671
12/09/22 01:55:43 PM,0.679
12/09/22 02:10:43 PM,0.675
12/09/22 02:25:43 PM,0.667
12/09/22 02:40:43 PM,0.678
12/09/22 02:55:43 PM,0.671
12/09/22 03:10:43 PM,0.669
12/09/22 03:25:43 PM,0.673
12/09/22 03:40:43 PM,0.674
12/09/22 03:55:43 PM,0.681
12/09/22 04:10:43 PM,0.669
12/09/22 04:25:43 PM,0.673
12/09/22 04:40:43 PM,0.683
12/09/22 04:55:43 PM,0.677
12/09/22 05:10:43 PM,0.661
12/09/22 05:25:43 PM,0.678
12/09/22 05:40:43 PM,0.673
12/09/22 05:55:43 PM,0.681
12/09/22 06:10:43 PM,0.677
12/09/22 06:25:43 PM,0.667
12/09/22 06:40:43 PM,0.677
12/09/22 06:55:43 PM,0.672
12/09/22 07:10:43 PM,0.666
12/09/22 07:25:43 PM,0.667
12/09/22 07:40:43 PM,0.656
12/09/22 07:55:43 PM,0.673
12/09/22 08:10:43 PM,0.666
12/09/22 08:25:43 PM,0.665
12/09/22 08:40:43 PM,0.663
12/09/22 08:55:43 PM,0.666
12/09/22 09:10:43 PM,0.666
12/09/22 09:25:43 PM,0.668
12/09/22 09:40:43 PM,0.667
12/09/22 09:55:43 PM,0.666
12/09/22 10:10:43 PM,0.659
12/09/22 10:25:43 PM,0.668
12/09/22 10:40:43 PM,0.671
12/09/22 10:55:43 PM,0.673
12/09/22 11:10:43 PM,0.660
12/09/22 11:25:43 PM,0.666
12/09/22 11:40:43 PM,0.660
12/09/22 11:55:43 PM,0.655
12/10/22 12:10:43 AM,0.654
12/10/22 12:25:43 AM,0.664
12/10/22 12:40:43 AM,0.655
12/10/22 12:55:43 AM,0.656
12/10/22 01:10:43 AM,0.652
12/10/22 01:25:43 AM,0.656
12/10/22 01:40:43 AM,0.664
12/10/22 01:55:43 AM,0.654
12/10/22 02:10:43 AM,0.657
12/10/22 02:25:43 AM,0.665
12/10/22 02:40:43 AM,0.652
12/10/22 02:55:43 AM,0.656
12/10/22 03:10:43 AM,0.652
12/10/22 03:25:43 AM,0.661
12/10/22 03:40:43 AM,0.655
12/10/22 03:55:43 AM,0.659
12/10/22 04:10:43 AM,0.646
12/10/22 04:25:43 AM,0.661
12/10/22 04:40:43 AM,0.665
12/10/22 04:55:43 AM,0.665
12/10/22 05:10:43 AM,0.662
12/10/22 05:25:43 AM,0.664
12/10/22 05:40:43 AM,0.667
12/10/22 05:55:43 AM,0.670
12/10/22 06:10:43 AM,0.666
12/10/22 06:25:43 AM,0.669
12/10/22 06:40:43 AM,0.664
12/10/22 06:55:43 AM,0.664
12/10/22 07:10:43 AM,0.671
12/10/22 07:25:43 AM,0.678
12/10/22 07:40:43 AM,0.686
12/10/22 07:55:43 AM,0.699
12/10/22 08:10:43 AM,0.683
12/10/22 08:25:43 AM,0.681
12/10/22 08:40:43 AM,0.684
12/10/22 08:55:43 AM,0.674
12/10/22 09:10:43 AM,0.691
12/10/22 09:25:43 AM,0.685
12/10/22 09:40:43 AM,0.694
12/10/22 09:55:43 AM,0.703
12/10/22 10:10:43 AM,0.707
12/10/22 10:25:43 AM,0.713
12/10/22 10:40:43 AM,0.764
12/10/22 10:55:43 AM,0.795
12/10/22 11:10:43 AM,0.820
12/10/22 11:25:43 AM,0.853
12/10/22 11:40:43 AM,0.921
12/10/22 11:55:43 AM,0.993
12/10/22 12:10:43 PM,1.016
12/10/22 12:25:43 PM,1.042
12/10/22 12:40:43 PM,1.055
12/10/22 12:55:43 PM,1.124
12/10/22 01:10:43 PM,1.158
12/10/22 01:25:43 PM,1.256
12/10/22 01:40:43 PM,1.339
12/10/22 01:55:43 PM,1.504
12/10/22 02:10:43 PM,1.961
12/10/22 02:25:43 PM,2.347
12/10/22 02:40:43 PM,2.494
12/10/22 02:55:43 PM,2.620
12/10/22 03:10:43 PM,2.820
12/10/22 03:25:43 PM,2.971
12/10/22 03:40:43 PM,3.065
12/10/22 03:55:43 PM,3.165
12/10/22 04:10:43 PM,3.083
12/10/22 04:25:43 PM,3.072
12/10/22 04:40:43 PM,3.068
12/10/22 04:55:43 PM,3.079
12/10/22 05:10:43 PM,3.078
12/10/22 05:25:43 PM,3.152
12/10/22 05:40:43 PM,3.088
12/10/22 05:55:43 PM,3.127
12/10/22 06:10:43 PM,3.062
12/10/22 06:25:43 PM,3.054
12/10/22 06:40:43 PM,3.054
12/10/22 06:55:43 PM,3.030
12/10/22 07:10:43 PM,3.017
12/10/22 07:25:43 PM,2.959
12/10/22 07:40:43 PM,2.956
12/10/22 07:55:43 PM,3.017
12/10/22 08:10:43 PM,3.059
12/10/22 08:25:43 PM,3.087
12/10/22 08:40:43 PM,3.220
12/10/22 08:55:43 PM,3.230
12/10/22 09:10:43 PM,3.260
12/10/22 09:25:43 PM,3.332
12/10/22 09:40:43 PM,3.379
12/10/22 09:55:43 PM,3.371
12/10/22 10:10:43 PM,3.395
12/10/22 10:25:43 PM,3.360
12/10/22 10:40:43 PM,3.370
12/10/22 10:55:43 PM,3.332
12/10/22 11:10:43 PM,3.292
12/10/22 11:25:43 PM,3.314
12/10/22 11:40:43 PM,3.238
12/10/22 11:55:43 PM,3.225
12/11/22 12:10:43 AM,3.154
12/11/22 12:25:43 AM,3.135
12/11/22 12:40:43 AM,3.087
12/11/22 12:55:43 AM,3.126
12/11/22 01:10:43 AM,3.049
12/11/22 01:25:43 AM,3.086
12/11/22 01:40:43 AM,3.028
12/11/22 01:55:43 AM,2.976
12/11/22 02:10:43 AM,3.009
12/11/22 02:25:43 AM,2.958
12/11/22 02:40:43 AM,2.924
12/11/22 02:55:43 AM,2.930
12/11/22 03:10:43 AM,2.877
12/11/22 03:25:43 AM,2.864
12/11/22 03:40:43 AM,2.839
12/11/22 03:55:43 AM,2.811
12/11/22 04:10:43 AM,2.826
12/11/22 04:25:43 AM,2.810
12/11/22 04:40:43 AM,2.814
12/11/22 04:55:43 AM,2.766
12/11/22 05:10:43 AM,2.787
12/11/22 05:25:43 AM,2.772
12/11/22 05:40:43 AM,2.788
12/11/22 05:55:43 AM,2.775
12/11/22 06:10:43 AM,2.781
12/11/22 06:25:43 AM,2.812
12/11/22 06:40:43 AM,2.811
12/11/22 06:55:43 AM,2.823
12/11/22 07:10:43 AM,2.856
12/11/22 07:25:43 AM,2.889
12/11/22 07:40:43 AM,2.874
12/11/22 07:55:43 AM,2.894
12/11/22 08:10:43 AM,2.892
12/11/22 08:25:43 AM,2.914
12/11/22 08:40:43 AM,2.941
12/11/22 08:55:43 AM,2.943
12/11/22 09:10:43 AM,2.947
12/11/22 09:25:43 AM,2.994
12/11/22 09:40:43 AM,2.945
12/11/22 09:55:43 AM,2.969
12/11/22 10:10:43 AM,3.023
12/11/22 10:25:43 AM,3.012
12/11/22 10:40:43 AM,3.054
12/11/22 10:55:43 AM,3.044
12/11/22 11:10:43 AM,3.072
12/11/22 11:25:43 AM,3.062
12/11/22 11:40:43 AM,3.065
12/11/22 11:55:43 AM,3.080
12/11/22 12:10:43 PM,3.048
12/11/22 12:25:43 PM,3.124
12/11/22 12:40:43 PM,3.121
12/11/22 12:55:43 PM,3.093
12/11/22 01:10:43 PM,3.090
12/11/22 01:25:43 PM,3.127
12/11/22 01:40:43 PM,3.104
12/11/22 01:55:43 PM,3.113
12/11/22 02:10:43 PM,3.082
12/11/22 02:25:43 PM,3.093
12/11/22 02:40:43 PM,3.111
12/11/22 02:55:43 PM,3.119
12/11/22 03:10:43 PM,3.064
12/11/22 03:25:43 PM,3.043
12/11/22 03:40:43 PM,3.083
12/11/22 03:55:43 PM,3.045
12/11/22 04:10:43 PM,3.075
12/11/22 04:25:43 PM,3.037
12/11/22 04:40:43 PM,3.007
12/11/22 04:55:43 PM,3.007
12/11/22 05:10:43 PM,2.965
12/11/22 05:25:43 PM,2.986
12/11/22 05:40:43 PM,2.962
12/11/22 05:55:43 PM,2.965
12/11/22 06:10:43 PM,2.924
12/11/22 06:25:43 PM,2.907
12/11/22 06:40:43 PM,2.917
12/11/22 06:55:43 PM,2.870
12/11/22 07:10:43 PM,2.857
12/11/22 07:25:43 PM,2.842
12/11/22 07:40:43 PM,2.818
12/11/22 07:55:43 PM,2.788
12/11/22 08:10:43 PM,2.766
12/11/22 08:25:43 PM,2.790
12/11/22 08:40:43 PM,2.757
12/11/22 08:55:43 PM,2.739
12/11/22 09:10:43 PM,2.737
12/11/22 09:25:43 PM,2.717
12/11/22 09:40:43 PM,2.695
12/11/22 09:55:43 PM,2.680
12/11/22 10:10:43 PM,2.640
12/11/22 10:25:43 PM,2.586
12/11/22 10:40:43 PM,2.605
12/11/22 10:55:43 PM,2.610
12/11/22 11:10:43 PM,2.595
12/11/22 11:25:43 PM,2.570
12/11/22 11:40:43 PM,2.544
12/11/22 11:55:43 PM,2.581
12/12/22 12:10:43 AM,2.531
12/12/22 12:25:43 AM,2.506
12/12/22 12:40:43 AM,2.522
12/12/22 12:55:43 AM,2.492
12/12/22 01:10:43 AM,2.498
12/12/22 01:25:43 AM,2.478
12/12/22 01:40:43 AM,2.469
12/12/22 01:55:43 AM,2.439
12/12/22 02:10:43 AM,2.445
12/12/22 02:25:43 AM,2.462
12/12/22 02:40:43 AM,2.425
12/12/22 02:55:43 AM,2.452
12/12/22 03:10:43 AM,2.432
12/12/22 03:25:43 AM,2.401
12/12/22 03:40:43 AM,2.425
12/12/22 03:55:43 AM,2.422
12/12/22 04:10:43 AM,2.410
12/12/22 04:25:43 AM,2.405
12/12/22 04:40:43 AM,2.379
12/12/22 04:55:43 AM,2.416
12/12/22 05:10:43 AM,2.372
12/12/22 05:25:43 AM,2.396
12/12/22 05:40:43 AM,2.383
12/12/22 05:55:43 AM,2.364
12/12/22 06:10:43 AM,2.357
12/12/22 06:25:43 AM,2.362
12/12/22 06:40:43 AM,2.366
12/12/22 06:55:43 AM,2.336
12/12/22 07:10:43 AM,2.340
12/12/22 07:25:43 AM,2.340
12/12/22 07:40:43 AM,2.316
12/12/22 07:55:43 AM,2.287
12/12/22 08:10:43 AM,2.285
12/12/22 08:25:43 AM,2.292
12/12/22 08:40:43 AM,2.301
12/12/22 08:55:43 AM,2.281
12/12/22 09:10:43 AM,2.266
12/12/22 09:25:43 AM,2.264
12/12/22 09:40:43 AM,2.241
12/12/22 09:55:43 AM,2.227
12/12/22 10:10:43 AM,2.229
12/12/22 10:25:43 AM,2.213
12/12/22 10:40:43 AM,2.203
12/12/22 10:55:43 AM,2.173
12/12/22 11:10:43 AM,2.163
12/12/22 11:25:43 AM,2.145
12/12/22 11:40:43 AM,2.135
12/12/22 11:55:43 AM,2.139
12/12/22 12:10:43 PM,2.118
12/12/22 12:25:43 PM,2.110
12/12/22 12:40:43 PM,2.102
12/12/22 12:55:43 PM,2.066
12/12/22 01:10:43 PM,2.054
12/12/22 01:25:43 PM,2.062
12/12/22 01:40:43 PM,2.042
12/12/22 01:55:43 PM,2.046
12/12/22 02:10:43 PM,2.043
12/12/22 02:25:43 PM,2.014
12/12/22 02:40:43 PM,2.027
12/12/22 02:55:43 PM,2.002
12/12/22 03:10:43 PM,2.021
12/12/22 03:25:43 PM,1.999
12/12/22 03:40:43 PM,1.986
12/12/22 03:55:43 PM,2.001
12/12/22 04:10:43 PM,1.994
12/12/22 04:25:43 PM,1.970
12/12/22 04:40:43 PM,1.979
12/12/22 04:55:43 PM,1.961
12/12/22 05:10:43 PM,1.951
12/12/22 05:25:43 PM,1.935
12/12/22 05:40:43 PM,1.929
12/12/22 05:55:43 PM,1.927
12/12/22 06:10:43 PM,1.922
12/12/22 06:25:43 PM,1.913
12/12/22 06:40:43 PM,1.901
12/12/22 06:55:43 PM,1.911
12/12/22 07:10:43 PM,1.880
12/12/22 07:25:43 PM,1.878
12/12/22 07:40:43 PM,1.878
12/12/22 07:55:43 PM,1.867
12/12/22 08:10:43 PM,1.858
12/12/22 08:25:43 PM,1.856
12/12/22 08:40:43 PM,1.868
12/12/22 08:55:43 PM,1.853
12/12/22 09:10:43 PM,1.852
12/12/22 09:25:43 PM,1.835
12/12/22 09:40:43 PM,1.827
12/12/22 09:55:43 PM,1.808
12/12/22 10:10:43 PM,1.812
12/12/22 10:25:43 PM,1.784
12/12/22 10:40:43 PM,1.767
12/12/22 10:55:43 PM,1.775
12/12/22 11:10:43 PM,1.764
12/12/22 11:25:43 PM,1.750
12/12/22 11:40:43 PM,1.741
12/12/22 11:55:43 PM,1.734
12/13/22 12:10:43 AM,1.729
12/13/22 12:25:43 AM,1.729
12/13/22 12:40:43 AM,1.709
12/13/22 12:55:43 AM,1.693
12/13/22 01:10:43 AM,1.693
12/13/22 01:25:43 AM,1.663
12/13/22 01:40:43 AM,1.674
12/13/22 01:55:43 AM,1.667
12/13/22 02:10:43 AM,1.661
12/13/22 02:25:43 AM,1.644
12/13/22 02:40:43 AM,1.645
12/13/22 02:55:43 AM,1.625
12/13/22 03:10:43 AM,1.633
12/13/22 03:25:43 AM,1.621
12/13/22 03:40:43 AM,1.616
12/13/22 03:55:43 AM,1.605
12/13/22 04:10:43 AM,1.595
12/13/22 04:25:43 AM,1.601
12/13/22 04:40:43 AM,1.586
12/13/22 04:55:43 AM,1.581
12/13/22 05:10:43 AM,1.574
12/13/22 05:25:43 AM,1.565
12/13/22 05:40:43 AM,1.552
12/13/22 05:55:43 AM,1.548
12/13/22 06:10:43 AM,1.518
12/13/22 06:25:43 AM,1.523
12/13/22 06:40:43 AM,1.507
12/13/22 06:55:43 AM,1.533
12/13/22 07:10:43 AM,1.502
12/13/22 07:25:43 AM,1.515
12/13/22 07:40:43 AM,1.476
12/13/22 07:55:43 AM,1.504
12/13/22 08:10:43 AM,1.476
12/13/22 08:25:43 AM,1.479
12/13/22 08:40:43 AM,1.483
12/13/22 08:55:43 AM,1.478
12/13/22 09:10:43 AM,1.471
12/13/22 09:25:43 AM,1.472
12/13/22 09:40:43 AM,1.465
12/13/22 09:55:43 AM,1.449
12/13/22 10:10:43 AM,1.423
12/13/22 10:25:43 AM,1.418
12/13/22 10:40:43 AM,1.424
12/13/22 10:55:43 AM,1.419
12/13/22 11:10:43 AM,1.394
12/13/22 11:25:43 AM,1.420
12/13/22 11:40:43 AM,1.398
12/13/22 11:55:43 AM,1.395
12/13/22 12:10:43 PM,1.391
12/13/22 12:25:43 PM,1.387
12/13/22 12:40:43 PM,1.362
12/13/22 12:55:43 PM,1.366
12/13/22 01:10:43 PM,1.376
12/13/22 01:25:43 PM,1.374
12/13/22 01:40:43 PM,1.382
12/13/22 01:55:43 PM,1.368
12/13/22 02:10:43 PM,1.378
12/13/22 02:25:43 PM,1.355
12/13/22 02:40:43 PM,1.358
12/13/22 02:55:43 PM,1.367
12/13/22 03:10:43 PM,1.354
12/13/22 03:25:43 PM,1.384
12/13/22 03:40:43 PM,1.358
12/13/22 03:55:43 PM,1.364
12/13/22 04:10:43 PM,1.360
12/13/22 04:25:43 PM,1.366
12/13/22 04:40:43 PM,1.357
12/13/22 04:55:43 PM,1.334
12/13/22 05:10:43 PM,1.339
12/13/22 05:25:43 PM,1.344
12/13/22 05:40:43 PM,1.332
12/13/22 05:55:43 PM,1.347
12/13/22 06:10:43 PM,1.323
12/13/22 06:25:43 PM,1.309
12/13/22 06:40:43 PM,1.319
12/13/22 06:55:43 PM,1.300
12/13/22 07:10:43 PM,1.311
12/13/22 07:25:43 PM,1.306
12/13/22 07:40:43 PM,1.286
12/13/22 07:55:43 PM,1.288
12/13/22 08:10:43 PM,1.294
12/13/22 08:25:43 PM,1.293
12/13/22 08:40:43 PM,1.282
12/13/22 08:55:43 PM,1.262
12/13/22 09:10:43 PM,1.276
12/13/22 09:25:43 PM,1.276
12/13/22 09:40:43 PM,1.267
12/13/22 09:55:43 PM,1.266
12/13/22 10:10:43 PM,1.240
12/13/22 10:25:43 PM,1.258
12/13/22 10:40:43 PM,1.264
12/13/22 10:55:43 PM,1.242
12/13/22 11:10:43 PM,1.258
12/13/22 11:25:43 PM,1.228
12/13/22 11:40:43 PM,1.234
12/13/22 11:55:43 PM,1.232
12/14/22 12:10:43 AM,1.224
12/14/22 12:25:43 AM,1.228
12/14/22 12:40:43 AM,1.213
12/14/22 12:55:43 AM,1.218
12/14/22 01:10:43 AM,1.201
12/14/22 01:25:43 AM,1.214
12/14/22 01:40:43 AM,1.201
12/14/22 01:55:43 AM,1.190
12/14/22 02:10:43 AM,1.175
12/14/22 02:25:43 AM,1.181
12/14/22 02:40:43 AM,1.190
12/14/22 02:55:43 AM,1.191
12/14/22 03:10:43 AM,1.184
12/14/22 03:25:43 AM,1.185
12/14/22 03:40:43 AM,1.164
12/14/22 03:55:43 AM,1.173
12/14/22 04:10:43 AM,1.175
12/14/22 04:25:43 AM,1.180
12/14/22 04:40:43 AM,1.162
12/14/22 04:55:43 AM,1.172
12/14/22 05:10:43 AM,1.172
12/14/22 05:25:43 AM,1.157
12/14/22 05:40:43 AM,1.142
12/14/22 05:55:43 AM,1.144
12/14/22 06:10:43 AM,1.138
12/14/22 06:25:43 AM,1.140
12/14/22 06:40:43 AM,1.138
12/14/22 06:55:43 AM,1.143
12/14/22 07:10:43 AM,1.144
12/14/22 07:25:43 AM,1.119
12/14/22 07:40:43 AM,1.137
12/14/22 07:55:43 AM,1.122
12/14/22 08:10:43 AM,1.148
12/14/22 08:25:43 AM,1.115
12/14/22 08:40:43 AM,1.103
12/14/22 08:55:43 AM,1.116
12/14/22 09:10:43 AM,1.094
12/14/22 09:25:43 AM,1.101
12/14/22 09:40:43 AM,1.090
12/14/22 09:55:43 AM,1.079
12/14/22 10:10:43 AM,1.086
12/14/22 10:25:43 AM,1.070
12/14/22 10:40:43 AM,1.059
12/14/22 10:55:43 AM,1.052
12/14/22 11:10:43 AM,1.051
12/14/22 11:25:43 AM,1.043
12/14/22 11:40:43 AM,1.048
12/14/22 11:55:43 AM,1.045
12/14/22 12:10:43 PM,1.050
12/14/22 12:25:43 PM,1.025
12/14/22 12:40:43 PM,1.035
12/14/22 12:55:43 PM,1.045
12/14/22 01:10:43 PM,1.039
12/14/22 01:25:43 PM,1.023
12/14/22 01:40:43 PM,1.026
12/14/22 01:55:43 PM,1.041
12/14/22 02:10:43 PM,1.039
12/14/22 02:25:43 PM,1.043
12/14/22 02:40:43 PM,1.042
12/14/22 02:55:43 PM,1.048
12/14/22 03:10:43 PM,1.053
12/14/22 03:25:43 PM,1.057
12/14/22 03:40:43 PM,1.050
